,artist_song,song_x,artist_x,genre,lyric,like,year_x,artist_y,song_y,key,camelot,bpm,duration,popularity,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,year_y
0,패닉 달팽이,달팽이,패닉,록/메탈,집에 오는 길은 때론 너무 길어 나는 더욱 더 지치곤 해 문을 열자마자 잠이 들었다가 깨면 아무도 없어 좁은 욕조 속에 몸을 뉘었을 때 작은 달팽이 한 마리가 내게로 다가와 작은 목소리로 속삭여줬어 언젠가 먼 훗날에 저 넓고 거칠은 세상 끝 바다로 갈 거라고 아무도 못 봤지만 기억 속 어딘가 들리는 파도 소리 따라서 나는 영원히 갈래 모두 어딘가로 차를 달리는 길 나는 모퉁이 가게에서 담배 한 개비와 녹는 아이스크림 들고 길로 나섰어 해는 높이 떠서 나를 찌르는데 작은 달팽이 한 마리가 어느새 다가와 내게 인사하고 노랠 흥얼거렸어 언젠가 먼 훗날에 저 넓고 거칠은 세상 끝 바다로 갈 거라고 아무도 못 봤지만 기억 속 어딘가 들리는 파도 소리 따라서 나는 영원히 갈래 내 모든 걸 바쳤지만 이젠 모두 푸른 연기처럼 산산이 흩어지고 내게 남아 있는 작은 힘을 다해 마지막 꿈 속에서 모두 잊게 모두 잊게 해 줄 바다를 건널 거야 언젠가 먼 훗날에 저 넓고 거칠은 세상 끝 바다로 갈 거라고 아무도 못 봤지만 기억 속 어딘가 들리는 파도 소리 따라서 나는 영원히 갈래,"6,027",1996,Panic,달팽이,F# Major,2B,98.0,4:55,0.0,40.0,53.0,18.0,64.0,0.0,27.0,3.0,-9 dB,1996
1,안치환 내가 만일,내가 만일,안치환,포크/블루스,내가 만일 하늘이라면 그대 얼굴에 물들고 싶어 붉게 물든 저녁 저 노을처럼 나 그대 뺨에 물들고 싶어 내가 만일 시인이라면 그댈 위해 노래하겠어 엄마 품에 안긴 어린아이처럼 나 행복하게 노래하고 싶어 세상에 그 무엇이라도 그대위해 되고 싶어 오늘처럼 우리 함께 있음이 내겐 얼마나 큰 기쁨인지 사랑하는 나의 사람아 너는 아니 워 이런 나의 마음을 내가 만일 구름이라면 그대위해 비가 되겠어 더운 여름날의 소나기처럼 나 시원하게 내리고 싶어 세상에 그 무엇이라도 그대위해 되고싶어 오늘처럼 우리 함께 있음이 내겐 얼마나 큰 기쁨인지 워 세상에 그 무엇이라도 그대위해 되고싶어 오늘처럼 우리 함께 있음이 내겐 얼마나 큰 기쁨인지 사랑하는 나의 사람아 너는 아니 워 이런 나의 마음을 이런 나의 마음을,"2,639",1996,An Chi Hwan,내가 만일,C# Major,3B,77.0,3:51,29.0,30.0,54.0,23.0,77.0,0.0,12.0,3.0,-10 dB,1996
2,동물원 널 사랑하겠어,널 사랑하겠어,동물원,포크/블루스,내 뜨거운 입술이 너의 부드러운 입술에 닿길 원해 내 사랑이 너의 가슴에 전해지도록 아직도 나의 마음을 모르고 있었다면은 이 세상 그 누구보다 널 사랑하겠어 널 사랑하겠어 언제까지나 널 사랑하겠어 지금 이 순간처럼 이 세상 그 누구보다 널 사랑하겠어 어려운 얘기로 너의 호기심을 자극할 수도 있어 그 흔한 유희로 이 밤을 보낼 수도 있어 하지만 나의 마음을 이제는 알아줬으면 해 이 세상 그 누구보다 널 사랑하겠어 널 사랑하겠어 언제까지나 널 사랑하겠어 지금 이 순간처럼 이 세상 그 누구보다 널 사랑하겠어 널 사랑하겠어 언제까지나 널 사랑하겠어 지금 이 순간처럼 이 세상 그 누구보다 널 사랑하겠어 널 사랑하겠어 언제까지나 널 사랑하겠어 지금 이 순간처럼 이 세상 그 누구보다 널 사랑하겠어,"3,514",1996,Zoo,I will love you,G Major,9B,92.0,3:51,33.0,48.0,66.0,48.0,49.0,0.0,9.0,2.0,-8 dB,1996
3,조관우 모래성,모래성,조관우,발라드,나를 사랑한다면 이쯤에서 헤어져 아무 것도 묻지 말고 눈을 들어 나를 보아요 이게 마지막일텐데 그 눈물의 의미는 미안하다는 뜻인가요 한동안 행복했었죠 나를 사랑한 건 알아요 그동안 고마웠어요 나를 잊진 않겠죠 괜찮아요 나도 예전엔 누구의 마음 아프게 한적 많았죠 이해해요 어쩔 수 없잖아요 이게 그때의 대가인가 봐요 어쩌면 괜찮을지도 몰라 아직 사랑하니까 서로의 끝을 본다면 실망할 수도 있잖아요 한동안 행복했었죠 나를 사랑한 건 알아요 그동안 고마웠어요 나를 잊진 않겠죠 괜찮아요 나도 예전엔 누구의 마음 아프게 한적 많았죠 이해해요 어쩔 수 없잖아요 이게 그때의 대가인가 봐요 누군가를 다시 또 사랑한다면 그때는 날 잊고 살겠지 괜찮아요 나도 예전엔 누구의 마음 아프게 한적 많았죠 이해해요 어쩔 수 없잖아 이게 그때의 대가인가 봐요 괜찮아요 나도 예전엔 누구의 마음 아프게 한적 많았죠,"1,475",1996,조관우,모래성,D Major,10B,132.0,4:46,13.0,52.0,66.0,38.0,11.0,0.0,26.0,3.0,-6 dB,1996
4,안상수 영원히 내게,영원히 내게,안상수,발라드,이 넓은 세상에 날 위한 건 너 하나였어 밤 새워 그렇게도 눈물 흘렸지 어려움 속에 어디에 있는지 모르는체 헤매이다가 나 또한 볼 수 없는 거릴 걸었어 어딘지 모를 지금 내게 무엇도 필요치 않아 나를 대신하던 너 였어 이제 너를 나 없는 어둠 속에서 슬프게 할 순 없어 다시 와 내게로 널 위한 건 세상에 나 만이 알아 나에게 돌아와 이젠 내게 있어 줘 영원히 내게  지금 내게 무엇도 필요치않아 나를 대신하던 너 였어 이젠 너를 나 없는 어둠속에서 슬프게 할 순 없어 다시 와 내게로 널 위한 건 세상에 나 만이 알아 나에게 돌아와 이젠 내게 있어 줘 영원히 내게 나에게 돌아와 이젠 내게 있어 줘  영원히 내게,191,1996,안상수,영원히 내게,G Major,9B,148.0,3:41,8.0,41.0,57.0,25.0,10.0,0.0,14.0,3.0,-10 dB,1996
5,신해철 아주 가끔은,아주 가끔은,신해철,국내영화,"1. 대낮에 길을 걷다보면 썰렁함을 느껴. 왜 그렇게 황당한 표정으로 날 쳐다들 보는지 난 집에 혼자 있을 때는 책도 봐. 내 할 일은 알아서 해왔다고 생각해. 물론 내 치마 길이가 좀 짧긴 짧지만, 내 색채 감각이 좀 대담하긴 하지만 그게 뭔 대수라고, 하늘이 무너지니, 난 그저 나 자신이 소중한 것 뿐이야. 뭘 봐 때로는 미쳐보는 것도 좋아 가끔 아주 가끔은 그렇게 놀란 표정하지 말고 눈을 감아 그댄 자신 안에 갇혀있어. 이젠 문을 열고 세상을 봐. 2. 한 평생 남의 눈치만 보면서 살아오다 아주 그게 뼛속까지 박혀버린 인종들 있잖니. 그 사람들의 공통적인 특징이 뭔지 알아, 남들도 자기처럼 살기를 바라는 거지, 쳇! 그렇게 산다고 누가 상주니, 또 누가 상준다고 그거 받아 어따 쓰니 난 아무 생각 없이 사는 걸로 보이겠지. 그게 너의 편견이고 교만이고 한계야, 잘가. 때로는 미쳐보는 것도 좋아 가끔 아주 가끔은 그렇게 뻣뻣하게 굴지 말고 일어나 봐. 그댄 자신 안에 갇혀있어. 이젠 문을 열고 세상을 봐. 그댄 자신 안에 갇혀있어. 이젠 문을 열고 세상을 봐. 이건 아주 무서운 일이야. 넌 마음 속 깊은 곳까지 세뇌되어 버렸어. 석회처럼 딱딱해진 너의 영혼을 해방시켜줘. 남을 위해 사는 건지 나를 위해 사는 건지 헷갈려 하지마. 평생에 후회하느니 한 번쯤 미친 척 하는 게 나아.  그댄 자신 안에 갇혀있어. 이젠 문을 열고 세상을 봐.","16,730",1996,Shin Hae Chul,아주 가끔은,D Major,10B,136.0,7:36,1.0,99.0,38.0,15.0,0.0,18.0,99.0,51.0,-7 dB,1996
6,김민종 歸天道哀 (귀천도애),歸天道哀 (귀천도애),김민종,발라드,난 이대로 떠나 갈게요 그대 더 이상 슬퍼 말아요 내가 떠나가는 건 다시 돌아 올 수 있기에 그대여 날 용서해요 날 사랑하는 마음 알지만 잠시 나를 잊고 살아줘요 다시 또 태어나면 우린 만날 수 있을거야 믿어요 나의 그대여 기다리다 다른 사랑을 만나도 괜찮아 그대가 잠시 쉴수 있다면 하늘이여 너도 나를 보며 울고 있구나 난 이렇게도 웃고 있는데 그대가 힘이들어 나를 잊어도 그댈 지켜 줄게요 언제까지나 영원히 날 사랑하는 마음 알지만 잠시 나를 잊고 살아줘요 다시 또 태어나면 우린 만날 수 있을거야 믿어요 나의 그대여 기다리다 다른 사랑을 만나도 괜찮아 그대가 잠시 쉴수 있다면 하늘이여 너도 나를 보며 울고 있구나 난 이렇게도 웃고 있는데 그대가 힘이들어 나를 잊어도 그댈 지켜 줄게요 언제까지나 영원히 영원히 영원히 사랑해요,"2,349",1996,김민종,귀천도애,E Major,12B,124.0,5:01,25.0,40.0,51.0,16.0,48.0,0.0,9.0,3.0,-7 dB,1996
7,영턱스클럽 정 (위험한 이별),정 (위험한 이별),영턱스클럽,댄스,다른여자 생긴거라면 혼자있고 싶어서라면 언제까지 기다릴 수 있을거야 우리 사랑을위해 정말 나를 사랑했다고 나없이는 못살겠다고 하늘처럼 믿었었는데 이제와 헤어지자니 남은사랑 어떡하라고 추억들은 어떡하라고 보고싶어 눈물이 나면 정말 나 어떻게해 아니 이건 꿈일거야 믿을 수 없어 나를 얼마나 사랑했는데 이럴 순 없어 다른여자 생긴거라면 혼자있고 싶어서라면 언제까지 기다릴 수 있을거야 우리 사랑을위해 우리 이별하는 이유가 끝나버린 사랑이라면 추억할 수 있는 그 날 까지 살 수는 있을거야 힘없이 축쳐진 내게 절망일 뿐 삶이라도 이제껏 느껴본 적 조차없는 크나큰 아픔이라도 혼자라고 생각할때도 널 찾지않아 이젠 널 생각해내기 조차 너무나 힘들어 그래 날 아프게한건 니모습 아니겠지 물론 사랑하는 사람 이별하는 사람 모두 하늘의 장난인걸 하지만 날 이렇게 울린탓을 하느님께 넘겨버린다면 하느님을 죽도록 원망할거야 어쩌면 난 너를 쉽게 잊을지몰라 혹시 너 아닌 다른기억도 지워진다면 누구보다 나를 사랑한 너의모습 아름다웠고 이 세상에 너하나만 사랑하는 내가 또 행복했어 우리 정말 이 세상에서 함께할 수 없는거라면 같이 할 수있는 오늘까지만 여기 남아있어 그 누구도 너를 사랑한 나의 모습 볼 수 없겠지 이제 다신 우연조차 용납할 수 없는 날 용서해줘 우리 정말 이 세상에서 함께할 수 없는거라면 같이 할 수 있는 오늘까지만 여기 남아있어,"1,011",1996,BTS,Outro: Tear,F# Minor,11A,140.0,4:45,62.0,90.0,71.0,47.0,33.0,0.0,9.0,25.0,-3 dB,1996
8,윤종신 환생,환생,윤종신,발라드,다시 태어난 것 같아요 내 모든게 다 달라졌어요 그대만난 후로 난 새 사람이 됐어요 우리 어머니가 제일 놀라요  우선 아침 일찍 깨어나 그대가 권해줬던 음악 틀죠 뭔지 잘 몰라도 난 그 음악이 좋아요 제목도 외기 힘든 그 노래  할 때도 안된 샤워를 하며 그 멜로디를 따라해요 늘 힘들었던 나의 아침이 이렇게 즐거울 수 있나요  오 놀라워라 그대 향한 내 마음 오 새로워라 처음 보는 내 모습 매일 이렇다면 모진 이 세상도 참 살아갈 만 할거예요  전철 안의 예쁜 여자들 이제는 쳐다보지 않아요 몇 정거장 지나면 그댈 만나게 되요 차창에 비친 내 얼굴 웃네요  관심도 없던 꽃가게에서 발길이 멈춰져요 주머니 털어 한 다발 샀죠 오늘은 아무날도 아닌데...  오 놀라워라 그대 향한 내 마음 오 새로워라 처음 보는 내 모습 매일 이렇다면 모진 이 세상도 참 살아갈 만 할거예요  오 놀라워라 그대 향한 내 마음 오 새로워라 처음 보는 내 모습 매일 이렇다면 모진 이 세상도 참 살아갈 만 할거예요 -,"66,973",1996,Yoon Jong Shin,Rebirth,D Major,10B,108.0,4:42,28.0,48.0,48.0,38.0,80.0,0.0,13.0,3.0,-8 dB,1996
9,클론 꿍따리 샤바라,꿍따리 샤바라 (Feat. 클론),아이유,발라드,마음이 울적하고 답답할 땐 산으로 올라가 소릴 한번 질러봐 나처럼 이렇게 가슴을 펴고 꿍따리 샤바라 빠빠빠빠 기쁨과 슬픔이 엇갈리고 좌절과 용기가 교차되고 만남과 이별을 나누면서 그렇게 우리는 살아가고 뜻대로 되지 않을 때도 있고 마음먹은 대로 될 때도 있어 다 그런 거야 누구나 세상은 그렇게 돌아가니까 다 그렇게 사는 거야 희비가 엇갈리는 세상 속에서 내일이 다시 찾아오기에 우리는 희망을 안고 사는 거야 마음대로 일이 되지 않을 때 하던 일을 멈추고 여행을 떠나봐 바다를 찾아가 소릴 질러봐 꿍따리 샤바라 빠빠빠빠 꿍따리 샤바라 빠빠빠 빠빠빠빠빠 빠빠빠 꿍따리 샤바라 빠빠빠 빠빠빠빠빠 빠빠빠 우울한 날이 계속 이어질 땐 신나는 음악에 신나게 춤을 춰봐 나처럼 이렇게 리듬에 맞춰 꿍따리 샤바라 빠빠빠빠 기쁨과 슬픔이 엇갈리고 좌절과 용기가 교차되고 만남과 이별을 나누면서 그렇게 우리는 살아가고 뜻대로 되지 않을 때도 있고 마음먹은 대로 될 때도 있어 다 그런 거야 누구나 세상은 그렇게 돌아가니까 다 그렇게 사는 거야 희비가 엇갈리는 세상 속에서 내일이 다시 찾아오기에 우리는 희망을 안고 사는 거야 마음대로 일이 되지 않을 땐 하던 일을 멈추고 여행을 떠나봐 바다를 찾아가 소릴 질러봐 꿍따리 샤바라 빠빠빠빠 꿍따리 샤바라 빠빠빠 빠빠빠빠빠 빠빠빠 꿍따리 샤바라 빠빠빠 빠빠빠빠빠 빠빠빠,"725,886",1996,Clon,Kung Ddari Sha Bah Rah,E Major,12B,139.0,3:54,35.0,99.0,80.0,89.0,19.0,0.0,4.0,7.0,-3 dB,1996
